,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude
1229,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643187,W 49 St & 8 Ave,40.76227205,-73.98788205
1230,Suffolk St & Stanton St,40.72066442,-73.98517977,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016
1231,E 76 St & Park Ave,40.773763,-73.96222088,E 75 St & 3 Ave,40.77112927,-73.95772297
1232,Pershing Square South,40.751581,-73.97791,E 24 St & Park Ave S,40.74096374,-73.98602213
1233,8 Ave & W 33 St,40.751551,-73.993934,11 Ave & W 41 St,40.76030096,-73.99884222
1234,E 15 St & 3 Ave,40.734232,-73.986923,W 21 St & 6 Ave,40.74173969,-73.99415556
1235,Reade St & Broadway,40.71450451,-74.00562789,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915
1236,W 27 St & 7 Ave,40.746646999999996,-73.993915,W 44 St & 5 Ave,40.75500254,-73.98014437
1237,E 7 St & Avenue A,40.72621788,-73.98379855,Allen St & Hester St,40.71605866,-73.99190759
1238,Morningside Ave & W 123 St,40.81,-73.9551508,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286
1239,E 30 St & Park Ave S,40.74444921,-73.98303529,1 Ave & E 30 St,40.74144387,-73.97536082
1240,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121
1241,Grand Ave & Bergen St,40.678045000000004,-73.962408,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923
1242,W 43 St & 10 Ave,40.76009437,-73.99461843,W 53 St & 10 Ave,40.76669671,-73.99061728
1243,E 11 St & Broadway,40.73261787,-73.99158043,W 18 St & 6 Ave,40.73971301,-73.99456405
1244,Broadway & W 36 St,40.75097711,-73.98765428,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799
1245,Fulton St & Grand Ave,40.68223166,-73.9614583,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778352
1246,Pershing Square North,40.751872999999996,-73.97770600000001,E 33 St & 5 Ave,40.74765947,-73.98490707
1247,Broadway & Roebling St,40.70924826276157,-73.96063148975372,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494
1248,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,E 20 St & Park Ave,40.73827428,-73.98751968
1249,W 84 St & Columbus Ave,40.78499979,-73.97283406,Amsterdam Ave & W 79 St,40.7829391,-73.9786517
1250,8 Ave & W 33 St,40.751551,-73.993934,W 22 St & 8 Ave,40.74475148,-73.99915362
1251,1 Ave & E 78 St,40.77140426,-73.9535166,E 77 St & 3 Ave,40.77314236,-73.95856158
1252,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,E 27 St & 1 Ave,40.739445,-73.97680600000001
1253,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245,Christopher St & Greenwich St,40.73291553,-74.00711384
1254,8 Ave & W 33 St,40.751551,-73.993934,Broadway & W 41 St,40.75513557,-73.98658032
1255,Cherry St,40.71219906,-73.97948148,Norfolk St & Broome St,40.7172274,-73.98802084
1256,S 4 St & Wythe Ave,40.71285887,-73.96590294,Union Ave & N 12 St,40.71924,-73.95241999999999
1257,W 47 St & 10 Ave,40.76269882,-73.99301222,E 47 St & Park Ave,40.75510267,-73.97498696
1258,Broadway & W 25 St,40.74286877312112,-73.98918628692627,E 25 St & 1 Ave,40.7381765,-73.97738662
1259,1 Ave & E 78 St,40.77140426,-73.9535166,1 Ave & E 62 St,40.761227399999996,-73.96094022
1260,W 20 St & 7 Ave,40.74238787,-73.99726235,W 26 St & 10 Ave,40.749717753,-74.002950346
1261,President St & Henry St,40.6828003,-73.99990419,Carroll St & Smith St,40.680611,-73.99475825
1262,Broadway & Berry St,40.71044554,-73.96525063,N 6 St & Bedford Ave,40.71745169,-73.95850939
1263,E 85 St & York Ave,40.77536905,-73.94803392,E 85 St & 3 Ave,40.77801203,-73.95407149
1264,E 81 St & 3 Ave,40.77573034,-73.9567526,E 81 St & 3 Ave,40.77573034,-73.9567526
1265,W 43 St & 10 Ave,40.76009437,-73.99461843,E 9 St & Avenue C,40.72521311,-73.97768752
1266,E 68 St & Madison Ave,40.7691572,-73.96703464,Lexington Ave & E 63 St,40.76440023,-73.96648977
1267,Pershing Square North,40.751872999999996,-73.97770600000001,Broadway & W 29 St,40.7462009,-73.98855723
1268,E 5 St & Avenue C,40.72299208,-73.97995466,E 9 St & Avenue C,40.72521311,-73.97768752
1269,11 Ave & W 41 St,40.76030096,-73.99884222,E 32 St & Park Ave,40.745712100000006,-73.98194829
1270,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,DeKalb Ave & Hudson Ave,40.689888,-73.981013
1271,W 38 St & 8 Ave,40.75466591,-73.99138152,E 27 St & 1 Ave,40.739445,-73.97680600000001
1272,Christopher St & Greenwich St,40.73291553,-74.00711384,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245
1273,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,Bedford Ave & Nassau Ave,40.72311651,-73.95212324
1274,Catherine St & Monroe St,40.71117444,-73.99682619,E 11 St & 2 Ave,40.73047309,-73.98672378
1275,Degraw St & Smith St,40.6829151,-73.99318208,Bergen St & Vanderbilt Ave,40.6794388,-73.96804379999999
1276,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,E 45 St & 3 Ave,40.75255434,-73.97282625
1277,W 56 St & 10 Ave,40.768254,-73.988639,W 24 St & 7 Ave,40.74487634,-73.99529885
1278,W 31 St & 7 Ave,40.749156,-73.9916,E 23 St & 1 Ave,40.736502,-73.97809472
1279,W 16 St & 8 Ave,40.74102150900266,-74.001384973526,W 16 St & The High Line,40.74334935,-74.00681753
1280,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Nassau St & Navy St,40.69839895,-73.98068914
1281,W 22 St & 10 Ave,40.74691959,-74.00451887,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472
1282,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145
1283,W 27 St & 10 Ave,40.750181563256824,-74.00218427181244,W 25 St & 6 Ave,40.74395411,-73.99144871
1284,St Marks Pl & 2 Ave,40.7284186,-73.98713956,E 10 St & 5 Ave,40.73331967,-73.99510132
1285,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,Vernon Blvd & 50 Ave,40.74232744,-73.95411749
1286,W 11 St & 6 Ave,40.73532427,-73.99800419,W 20 St & 11 Ave,40.746745000000004,-74.007756
1287,1 Ave & E 94 St,40.78172120000001,-73.94594000000001,3 Ave & E 62 St,40.76312584,-73.96526895
1288,W 42 St & 8 Ave,40.75756989999999,-73.99098507,E 58 St & 3 Ave,40.76095756,-73.96724467
1289,W 33 St & 7 Ave,40.75019995,-73.99093085,E 59 St & Madison Ave,40.76350532,-73.97109243
1290,W 41 St & 8 Ave,40.75640548,-73.9900262,W 55 St & 6 Ave,40.76309387270797,-73.97835016250609
1291,Catherine St & Monroe St,40.71117444,-73.99682619,Grand St & Elizabeth St,40.718821999999996,-73.99596
1292,President St & Henry St,40.6828003,-73.99990419,Carroll St & Smith St,40.680611,-73.99475825
1293,Watts St & Greenwich St,40.72405549,-74.00965965,Mercer St & Spring St,40.72362738,-73.99949601
1294,S 3 St & Bedford Ave,40.71260486,-73.96264403,Old Slip & Front St,40.703799200000006,-74.00838676
1295,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,E 51 St & Lexington Ave,40.75714758,-73.97207836
1296,35 St & 34 Ave,40.7580583,-73.92427509999999,34 Ave & 38 St,40.756913,-73.921631
1297,Perry St & Bleecker St,40.73535398,-74.00483091,E 33 St & 5 Ave,40.74765947,-73.98490707
1298,Hudson St & Reade St,40.71625008,-74.0091059,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915
1299,Norfolk St & Broome St,40.7172274,-73.98802084,Cliff St & Fulton St,40.70831794366396,-74.0050408244133
1300,Broadway & W 41 St,40.75513557,-73.98658032,Broadway & W 37 St,40.75172632,-73.98753523
1301,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077
1302,E 102 St & 1 Ave,40.7869946,-73.94164802,E 103 St & Lexington Ave,40.790305100000005,-73.94755757
1303,E 128 St & Madison Ave,40.807559999999995,-73.93918199999999,E 103 St & Lexington Ave,40.790305100000005,-73.94755757
1304,1 Ave & E 16 St,40.73221853,-73.98165557,Broadway & E 22 St,40.740343200000005,-73.98955109
1305,E 10 St & Avenue A,40.72740794,-73.98142006,Broadway & E 14 St,40.73454567,-73.99074142
1306,South St & Gouverneur Ln,40.70355377,-74.00670227,Allen St & Stanton St,40.722055,-73.989111
1307,W 18 St & 6 Ave,40.73971301,-73.99456405,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505
1308,W 20 St & 11 Ave,40.746745000000004,-74.007756,E 20 St & Park Ave,40.73827428,-73.98751968
1309,W 37 St & 10 Ave,40.75660359,-73.9979009,11 Ave & W 27 St,40.751396,-74.00522600000001
1310,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,W 74 St & Columbus Ave,40.7785669,-73.97754961
1311,E 47 St & Park Ave,40.75510267,-73.97498696,E 76 St & Park Ave,40.773763,-73.96222088
1312,E 39 St & 2 Ave,40.74780373,-73.97344190000001,Broadway & W 38 St,40.75299641,-73.98721619
1313,E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,E 51 St & Lexington Ave,40.75714758,-73.97207836
1314,Bond St & Bergen St,40.6849668,-73.98620772,Bergen St & Smith St,40.686744299999994,-73.99063168
1315,E 6 St & Avenue D,40.72228087,-73.97668709,Forsyth St & Broome St,40.71893904,-73.99266288
1316,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,Broadway & W 56 St,40.7652654,-73.98192338
1317,E 47 St & Park Ave,40.75510267,-73.97498696,Broadway & W 56 St,40.7652654,-73.98192338
1318,1 Ave & E 62 St,40.761227399999996,-73.96094022,1 Ave & E 68 St,40.76500525,-73.95818491
